registro_tipo,origem_fisica,localizacao,nome_arquivo,extensao,tamanho_bytes,periodo_snapshot,disponibilidade,familia_dado,classificacao_dado,linha_principal,linhas_aplicaveis,natureza,entidade_basica,granularidade,campos_chave_esperados,campos_status_esperados,campos_basicos_esperados,dados_pessoais_lgpd,fundamentacao,confianca_classificacao,usa_mcmv_financiada,usa_mcmv_cidades,usa_pro_moradia,usa_classe_media
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20200512.txt,Base_PF_FGTS_20200512.txt,.txt,703332447,2020-05-12,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20200605.txt,Base_PF_FGTS_20200605.txt,.txt,708775305,2020-06-05,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20200710.txt,Base_PF_FGTS_20200710.txt,.txt,716335394,2020-07-10,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20200805.txt,Base_PF_FGTS_20200805.txt,.txt,721951683,2020-08-05,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20200905.txt,Base_PF_FGTS_20200905.txt,.txt,727764749,2020-09-05,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20201007.txt,Base_PF_FGTS_20201007.txt,.txt,727839882,2020-10-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20201105.txt,Base_PF_FGTS_20201105.txt,.txt,740650514,2020-11-05,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20201210.txt,Base_PF_FGTS_20201210.txt,.txt,812214015,2020-12-10,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210109.txt,Base_PF_FGTS_20210109.txt,.txt,819001717,2021-01-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210119.txt,Base_PF_FGTS_20210119.txt,.txt,819866210,2021-01-19,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210209.txt,Base_PF_FGTS_20210209.txt,.txt,824624598,2021-02-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210309.txt,Base_PF_FGTS_20210309.txt,.txt,830161866,2021-03-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210409.txt,Base_PF_FGTS_20210409.txt,.txt,837087517,2021-04-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210509.txt,Base_PF_FGTS_20210509.txt,.txt,843014238,2021-05-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210609.txt,Base_PF_FGTS_20210609.txt,.txt,849666604,2021-06-09,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210707.txt,Base_PF_FGTS_20210707.txt,.txt,855590302,2021-07-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210807.txt,Base_PF_FGTS_20210807.txt,.txt,861388989,2021-08-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20210907.txt,Base_PF_FGTS_20210907.txt,.txt,867352908,2021-09-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20211007.txt,Base_PF_FGTS_20211007.txt,.txt,873225584,2021-10-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20211107.txt,Base_PF_FGTS_20211107.txt,.txt,878585160,2021-11-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20211207.txt,Base_PF_FGTS_20211207.txt,.txt,883038208,2021-12-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20220107.txt,Base_PF_FGTS_20220107.txt,.txt,890255598,2022-01-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20220207.txt,Base_PF_FGTS_20220207.txt,.txt,894404147,2022-02-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20220307.txt,Base_PF_FGTS_20220307.txt,.txt,899150367,2022-03-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20220407.txt,Base_PF_FGTS_20220407.txt,.txt,1731842208,2022-04-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PF_FGTS_20220507.txt,Base_PF_FGTS_20220507.txt,.txt,1737658253,2022-05-07,minio,base_pf_fgts,financiamentos PF FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_pessoa_fisica,contrato/operação PF por snapshot,NU_APF; NU_CONTRATO; CPF/CNPJ mutuário; IBGE,FAIXA; ORIGEM; TP_ORCAMENTO; COTISTA; tipo de imóvel; amortização,assinatura; movimento; agente; município; faixa; compra; renda; empréstimo; descontos/equilíbrio FGTS e OGU; juros,"sim: nome, CPF/CNPJ, nascimento, sexo, estado civil e CEP","Base PF FGTS; Classe Média é identificada em TP_ORCAMENTO e/ou faixa, não apenas pelo nome do arquivo.",alta,True,False,False,True
